fold,epoch,train_loss,test_loss
0,97,0.11252164913491271,0.10698107786646882
0,98,0.10519439722786005,0.10156048241552439
0,99,0.10449498643477757,0.09209236375987792
0,100,0.1055275641124824,0.10195239260198108
0,101,0.10509323371552873,0.09884359492257803
0,102,0.10079801206787427,0.09468139626718142
0,103,0.10481088818318543,0.10038292696825189
0,104,0.10218280172724833,0.09087684633559585
0,105,0.10632980760486646,0.0935981227171028
0,106,0.1055965235178498,0.0967212363296458
0,107,0.10110664483288238,0.11151726568095746
0,108,0.10102073766890614,0.10470098465772046
0,109,0.10432766634842446,0.11461274291588029
0,110,0.1016166592552059,0.09452208115104582
0,111,0.10232727589278386,0.139199701144092
0,112,0.10875973627827633,0.09303574896289452
0,113,0.10265160420502739,0.10511834624939784
0,114,0.10118626075229425,0.1428103478804433
0,115,0.10219373151488688,0.09278957716083458
0,116,0.10270145886588371,0.10068980867810362
0,117,0.10213608808558562,0.09232787720468699
0,118,0.10216274643423913,0.09169633168159365
0,119,0.10033762043920057,0.10646303425283613
0,120,0.1049061687770246,0.12218691928030456
0,121,0.10170999644645329,0.09778903955950599
0,122,0.10241600395790462,0.08678524517183633
0,123,0.10028897110244324,0.0961755674012959
0,124,0.10293089889589398,0.09746287942531391
0,125,0.10094358463739526,0.10098154032784767
0,126,0.10055531278766434,0.1432378848214719
0,127,0.10041187104137464,0.09233165848610357
0,128,0.10051299828564984,0.09845062285765109
0,129,0.09760706610549455,0.09820689867159389
0,130,0.1050170356000977,0.0885141518829902
0,131,0.09993385806165893,0.08964576771343838
0,132,0.09889385673677785,0.08742105168766758
0,133,0.0983624657851526,0.11593675480597565
0,134,0.10072356471042523,0.09444394547180684
0,135,0.10122947193596554,0.11034305067970367
0,136,0.10090132948310895,0.0927651625804984
0,137,0.09785697853256917,0.09773144275054008
0,138,0.09818515434176073,0.09316170024263103
0,139,0.09696477934204299,0.0922393686996368
0,140,0.09903200210511,0.10237762990581709
0,141,0.09894485386281178,0.08708825624720018
0,142,0.09695591280857722,0.0866363185540493
0,143,0.09648558463173351,0.09667369908037513
0,144,0.09831036207662232,0.09936614549338675
0,145,0.09523298591375351,0.1030591493552274
0,146,0.09577800427702651,0.09170045093335634
0,147,0.0959115350811646,0.08917733521124949
0,148,0.09822693557060998,0.08850819267889071
0,149,0.09409944760217064,0.09978798921197019
0,150,0.09647339702337637,0.09096709746765447
0,151,0.09757533455374597,0.09703637627052368
0,152,0.09834762371477039,0.11064466444762847
0,153,0.0976159412456655,0.08713736621992721
0,154,0.09538001742684978,0.11436299676080401
0,155,0.09600100280909703,0.1258685322770454
0,156,0.09348569262301785,0.09249727616581672
0,157,0.09763412049104428,0.08897989058014823
0,158,0.0962763648779913,0.08999210782463518
0,159,0.0980206861578185,0.1307819836007271
0,160,0.1019125175715863,0.09803898042828856
0,161,0.09464135586187758,0.1073360077226167
0,162,0.09451089067191913,0.10336897981979866
0,163,0.09632553018886468,0.09153105051156483
0,164,0.09278353342208369,0.08622291132553425
0,165,0.10046518606872394,0.08546698000391299
0,166,0.09710706393609102,0.08243868106912353
0,167,0.09518524747470329,0.08560748605933288
0,168,0.09636600414055517,0.12250405090477849
0,169,0.09780209575747621,0.08636122297413264
0,170,0.09486643032267175,0.09456652353614184
0,171,0.09440167248249054,0.09441999008197506
0,172,0.09541129552084825,0.08548338679151682
0,173,0.09560305308336499,0.10324330502015211
0,174,0.09659964282964838,0.09340634802780409
0,175,0.09288496297152563,0.08615567326404233
0,176,0.0925923640272398,0.11907207905036354
0,177,0.09719880336317523,0.09502540815939527
0,178,0.09412376920896015,0.09065896449252393
0,179,0.09418401460366688,0.08403620187361209
0,180,0.09340279772021305,0.08837598829197403
0,181,0.0953809714009022,0.08703085351680255
0,182,0.09445382676076615,0.09035199254250885
0,183,0.09660644353977565,0.09569670796115598
0,184,0.09428723460470123,0.08581282015417724
0,185,0.09347752550210076,0.0851082452871099
0,186,0.09474931623058758,0.11425921966053064
0,187,0.0924582589717432,0.08891276031141837
0,188,0.09458469034268938,0.08946046134647676
0,189,0.09385763275726088,0.13344032440708137
0,190,0.09825063312704536,0.10795769634191052
0,191,0.09295978221571309,0.10365673010387624
0,192,0.09506732460924949,0.09095386108688686
0,193,0.09507794489805725,0.08893156220812687
0,194,0.09305509659408152,0.08687809987362032
0,195,0.09555229904322789,0.08549697465085417
0,196,0.09433829685908625,0.08853530727345044
0,197,0.09132332521779783,0.09266177915623174
0,198,0.09180028376908138,0.08363626463544911
0,199,0.09323062122553244,0.08747010630568003
0,200,0.0842942946601188,0.08819123939639716
0,201,0.08402464136310007,0.08103752858765088
0,202,0.08152882001180758,0.08079776714154795
0,203,0.08384887497315462,0.0796137369809071
0,204,0.08315731610717444,0.08111332940588846
0,205,0.08270025591569385,0.07853802614946788
0,206,0.08243189670744984,0.0797352335726406
0,207,0.08379349630625768,0.08090629523436492
0,208,0.08295848199177062,0.08207789863298358
0,209,0.08248515380011208,0.08663057243239441
0,210,0.08189122811302371,0.08363244037940097
0,211,0.0804924394978189,0.07985357291155104
0,212,0.08330643806478073,0.08067841854160125
0,213,0.08364184157944274,0.08595117360224663
0,214,0.08137007139023693,0.07983358872075066
0,215,0.08192204829605146,0.08138938521722713
0,216,0.08128564213884287,0.08702285920970021
0,217,0.0819584075147393,0.08387594261941096
0,218,0.08235678012514937,0.08623020885259156
0,219,0.08270897562133855,0.08099468555382601
0,220,0.08201060354195792,0.07781413060009942
0,221,0.08198047189534395,0.07960321129034224
0,222,0.08160841798987882,0.07893773321121021
0,223,0.08245814938483567,0.08705267207255511
0,224,0.08192950435753527,0.08314687309511394
0,225,0.0810021651030957,0.08278313224141305
0,226,0.08143959541259141,0.08091527814474109
0,227,0.0793061319781446,0.08143344843530188
0,228,0.08183576474929678,0.07923312420247157
0,229,0.079900360398594,0.0817015407831611
0,230,0.08240061437432793,0.08073387319888571
0,231,0.08057569301333921,0.07789450216484105
0,232,0.08306671905962901,0.08165846646786944
0,233,0.08068457900963981,0.0802177540851479
0,234,0.08037243124054766,0.07915219372934602
0,235,0.08218447568601575,0.07853016695331141
0,236,0.07990388362400833,0.0818749956967522
0,237,0.08117431226646764,0.08047522672761452
0,238,0.08000538138480022,0.08233714549601112
0,239,0.07992238380100536,0.07956921713020318
0,240,0.08121180221780963,0.07803783226168022
0,241,0.08040245005796695,0.08177106675991187
0,242,0.08076958452490554,0.08106244402682311
0,243,0.08136572436183348,0.08299348740405665
0,244,0.08161128173186176,0.08166487738680771
0,245,0.08003284743633764,0.08639949496263286
0,246,0.08061744867898953,0.08289783102474164
0,247,0.08008706873689575,0.07809154032186771
0,248,0.08087928897176666,0.08050480700395646
0,249,0.07973202433565567,0.08247941970949417
0,250,0.08210607476789376,0.07826990467112908
0,251,0.08020908179981955,0.08012397304067413
0,252,0.08100015293250139,0.07670801494769164
0,253,0.08139963400946267,0.08161227493019775
0,254,0.08107276770404015,0.07778716672804621
0,255,0.08154975233235578,0.07991840049978033
0,256,0.08113563942840729,0.08256030729516149
0,257,0.08042992338880725,0.0816417523195124
0,258,0.07840140108233211,0.0798421448121061
0,259,0.08047474321277662,0.07781681277943647
0,260,0.0786552647150111,0.08142687979710062
0,261,0.07964220998444776,0.07593461562175559
0,262,0.08072410446816478,0.08733009737676735
0,263,0.07909911870956421,0.08388764314164074
0,264,0.08055716085022893,0.08564906896181185
0,265,0.07787029676396272,0.08049813879941514
0,266,0.0800257253235784,0.079266225415665
0,267,0.08149738883835146,0.07861739060818884
0,268,0.08035676519589863,0.07755534790834068
0,269,0.07998637443986432,0.08026290589050682
0,270,0.0778116333758694,0.07893858548122334
0,271,0.08088785272905197,0.07834957285053493
0,272,0.08105479155121179,0.07760815829967771
0,273,0.08054821064759946,0.07629847919994553
0,274,0.07948825003086836,0.08067411500907458
0,275,0.07997628793805495,0.08103260077731377
0,276,0.07934633000143643,0.07757156112466591
0,277,0.07949812132222898,0.08002828860477075
0,278,0.07995205565259375,0.07639406209636294
0,279,0.07943580295333917,0.07818065866006736
0,280,0.08060590635942316,0.08860023621090099
0,281,0.08028682201415643,0.0779307566326865
0,282,0.08258782220126569,0.08510188449954795
0,283,0.0802440691268307,0.0833116549541254
0,284,0.08011485400727425,0.08329640818119519
0,285,0.08018296276187074,0.08452553402174129
0,286,0.07920107326802166,0.07768183066421047
0,287,0.07853628784931939,0.07852150502409444
0,288,0.07950646879857984,0.08082363345967658
0,289,0.07999777382817762,0.08006333641697796
0,290,0.0806382876103637,0.08511002803804106
0,291,0.07884729366706705,0.07627533581199043
0,292,0.0801366447717294,0.08178033998395998
0,293,0.08016561836689368,0.08017363826065514
0,294,0.07886593587610913,0.07960262183662771
0,295,0.0800778959588758,0.08440921032892375
0,296,0.07916309085042997,0.0824302188472274
0,297,0.07983306846741972,0.08330405197709329
0,298,0.0795730472724328,0.08803912852407067
0,299,0.07984693626734032,0.07681513368949552
0,300,0.08122371325547668,0.08876889106588282
0,301,0.08016149858119843,0.079573785781715
0,302,0.0781596881476627,0.0776584602363738
0,303,0.080009280393521,0.08052753430501382
0,304,0.07866046213726888,0.08155253858239465
0,305,0.07916551490110912,0.08766839004390882
0,306,0.07920709466454627,0.08130909739739221
0,307,0.07851650347483569,0.07765040558465974
0,308,0.07886782802384475,0.0796751792973751
0,309,0.08056929925906248,0.09011903748035238
0,310,0.07955758873073535,0.08350734618083983
0,311,0.07877382207875964,0.08089868145025685
0,312,0.07859694902067897,0.07752159704716235
0,313,0.07857680860264547,0.08256238134122794
0,314,0.07905798217003372,0.07863729442342851
0,315,0.07970934001536205,0.07935181162502458
0,316,0.07924391256495454,0.07932849528293982
0,317,0.08039209576345038,0.07835839521659185
0,318,0.07998936987300029,0.07990000605675722
0,319,0.07863629223971531,0.08721821637175872
0,320,0.07933273791581735,0.07786570985576995
0,321,0.0786063618015969,0.07737695565297531
0,322,0.07849117561147131,0.08131256071860542
0,323,0.078904095394858,0.07623072348717323
0,324,0.07894828966979323,0.08886601728672282
0,325,0.07989402886094718,0.07559532238257917
0,326,0.07851008783983088,0.07676734431569776
0,327,0.07997620803700096,0.07730572149852596
0,328,0.08022735357798379,0.07956898112189405
0,329,0.07820759456733177,0.07640567342876589
0,330,0.07681631849243722,0.08054493071194467
0,331,0.07929650068968191,0.08081547494339411
0,332,0.07817491263836279,0.07710717443168459
0,333,0.07873569505995717,0.08988335661013355
0,334,0.077995040935689,0.07660205018978124
0,335,0.07899401097119539,0.07811201555107637
0,336,0.07715204987546494,0.07963768104775473
0,337,0.07799929234830813,0.08045067124759651
0,338,0.07697638089971981,0.0783697061781654
0,339,0.07966377795941529,0.07562045796200481
0,340,0.07653143239774923,0.07973483970863533
0,341,0.07765006363905709,0.07978904906928809
0,342,0.07742937007683447,0.07651588640094086
0,343,0.07846661494381127,0.0803709441011035
0,344,0.0774257410874312,0.07909557669205682
0,345,0.07729115242930665,0.0786157309821991
0,346,0.07708541654992378,0.07847746393659491
0,347,0.07732517546278307,0.08007823497963557
0,348,0.07899068338775087,0.07677587926397739
0,349,0.07905945956878278,0.08182594865141954
0,350,0.078153804073046,0.074568370847009
0,351,0.07808498755611222,0.07811832037573808
0,352,0.07639443690235588,0.07729711561274805
0,353,0.07792172910667014,0.07940273019386009
0,354,0.07739756346262734,0.07773638709207284
0,355,0.07752942854816887,0.08589122613884023
0,356,0.07563124083239457,0.07938852501656955
0,357,0.07966588784394593,0.08025288669738427
0,358,0.07675571011743326,0.08141921523307223
0,359,0.07803322631737282,0.07951215978205346
0,360,0.07485573653174543,0.07475568885311107
0,361,0.07771739916040979,0.07434487543865516
0,362,0.07752986873189609,0.08013331597774362
0,363,0.07740377814605318,0.08168265786993886
0,364,0.07720803477983365,0.07628048450461519
0,365,0.07772100301480842,0.07897859784927334
0,366,0.0770358497212673,0.07688701780044216
0,367,0.07772938474670224,0.07644949321699251
0,368,0.07709800379200914,0.09713719934978687
0,369,0.07807581006795511,0.07740449706752449
0,370,0.0784168092683814,0.08034095557899018
0,371,0.07670273250718226,0.07473328665347523
0,372,0.07742133458284126,0.07810369636699156
0,373,0.07808169183032267,0.07528143325064277
0,374,0.0779176182702355,0.08388132864387668
0,375,0.07847667596806054,0.08220988452356102
0,376,0.07718540680990822,0.0808422532366629
0,377,0.07754984733530845,0.07916014940638685
0,378,0.07790641281111486,0.08067746536213843
0,379,0.07610495328560643,0.07772788931837267
0,380,0.07807257831439204,0.0771274769077136
0,381,0.07644250029805062,0.07776454294925976
0,382,0.0794537856147207,0.07561437366357665
0,383,0.07617915738588092,0.0858356331084199
0,384,0.07841175499147382,0.07898105778839273
0,385,0.0770667674897731,0.07887192040522674
0,386,0.0782131682439097,0.0884608552876939
0,387,0.07792864294572809,0.07754994301572539
0,388,0.07907568586283717,0.07595021923673366
0,389,0.0745698631923089,0.07798002291599233
0,390,0.07659322353101325,0.07573350407136487
0,391,0.07783102269830375,0.08047538276916094
0,392,0.07444356745858302,0.0760211276869516
0,393,0.07787579944592783,0.08459863285078907
0,394,0.0767321144284188,0.08895154800483107
0,395,0.07713242611665835,0.0779420929230086
0,396,0.07699760601952158,0.07479468874954505
0,397,0.07860811234548173,0.08103627846684813
0,398,0.07669483549122152,0.09004240029500735
0,399,0.0775698852436296,0.07695755793871042
0,400,0.0752236099335654,0.07636442698760797
0,401,0.07484675567040498,0.07781785083144796
0,402,0.07336129004071498,0.07452738463053228
0,403,0.07463619875154276,0.07452696017330206
0,404,0.07412502751953301,0.07392622964879089
0,405,0.07337660869133883,0.07541492079413283
0,406,0.07534494400880802,0.075270238251417
0,407,0.07323286935001955,0.07454417227904661
0,408,0.07296052408115618,0.07619309478861105
0,409,0.07321047401805034,0.07616958719130278
0,410,0.07270613424051767,0.07625480293315474
0,411,0.07364979891598909,0.07764385790399839
0,412,0.07456329871696987,0.07724110600554317
0,413,0.07516830440225272,0.07407244658042873
0,414,0.07434299078652229,0.07385851869686999
0,415,0.07340221149825502,0.07356506332894319
0,416,0.07364839670815687,0.07451812670950693
0,417,0.07239352149524908,0.0743139986474784
0,418,0.07337939156883064,0.07611744217412317
0,419,0.07284303005228097,0.07441470184561828
0,420,0.07322772510949223,0.07735864630053033
0,421,0.07197832046397801,0.07516793518405541
0,422,0.07201898971508289,0.07703367630563887
0,423,0.07258378286128757,0.07637783075076172
0,424,0.07156751835825799,0.07586120083216201
0,425,0.07379967680778997,0.07460976480264689
0,426,0.07197042730176585,0.07530828768188996
0,427,0.07447265341192827,0.07307771120945995
0,428,0.07364742350818097,0.07670723916711059
0,429,0.07353915522495906,0.07711547675787922
0,430,0.07151168734691608,0.07566686001213101
0,431,0.07158512652091596,0.07842689868592091
0,432,0.0729728181386131,0.07498410128734434
0,433,0.07369757186749885,0.07493310567692878
0,434,0.07174027193037943,0.07554365684289056
0,435,0.07249302798132787,0.07272210519129364
0,436,0.07454901299942499,0.07716708630883945
0,437,0.07138207884526801,0.07743404848713802
0,438,0.0741848401810931,0.07464836577651285
0,439,0.0725090026684191,0.07565763092278754
0,440,0.07205314399010834,0.0720873552676212
0,441,0.07283305984804,0.07278331746772784
0,442,0.0730333117575481,0.07401471487403291
0,443,0.07286681264810178,0.07514634986596153
0,444,0.07348206836259229,0.07308544624390984
0,445,0.07090107539947006,0.07199482724918642
0,446,0.071770831214628,0.07325074312364205
0,447,0.07392256642723906,0.07208885525702098
0,448,0.07270328871820164,0.07470829845450416
0,449,0.07361180827706709,0.07561808680696633
0,450,0.07337256773621187,0.07613830754881021
0,451,0.07125762177781127,0.0742382857825589
0,452,0.07272330611601643,0.07737045523204902
0,453,0.0720988654199688,0.07297871327239813
0,454,0.07318319213287584,0.07325666531223175
0,455,0.07416923267060313,0.0753041972688926
0,456,0.07415422103528319,0.0761440101032484
0,457,0.07300631890351746,0.0759617531094602
0,458,0.07305593407530894,0.0739283308235901
0,459,0.0730219235451057,0.07651072081104131
0,460,0.07252255090694318,0.07259049397654949
0,461,0.07395832274837055,0.07257965199452314
0,462,0.07288909138276659,0.07438057833343613
0,463,0.07087053071664667,0.0730471682410122
0,464,0.07113792661620283,0.07542802506750536
0,465,0.07224688349270272,0.07429373619896983
0,466,0.07289906051652185,0.07358754428322553
0,467,0.07343734090013065,0.07403144306890926
0,468,0.0711572678095993,0.07314679042980204
0,469,0.07314318773904066,0.07536008772038291
0,470,0.0727653655855135,0.07548335734194117
0,471,0.07119714721352205,0.07633876505569084
0,472,0.07369053372363935,0.07454564678845574
0,473,0.07274108611304185,0.07346712977139222
0,474,0.0714575264645719,0.07363874112819269
0,475,0.07281615846287245,0.07403782331392464
0,476,0.07144222164462352,0.07567611427418991
0,477,0.07294995307751086,0.07264820189719208
0,478,0.07125627943154039,0.07822887521721678
0,479,0.07307117483739195,0.07603818601237534
0,480,0.0733428090040026,0.07727330248310867
0,481,0.07354813908365951,0.07424565317854992
0,482,0.07252930832662802,0.07400156497680514
0,483,0.07417830328146617,0.07455585261260221
0,484,0.07419067655486622,0.07566166076991411
0,485,0.07231650432978554,0.0788757746941647
0,486,0.07208180795798357,0.07793627923217247
0,487,0.07333926513962362,0.07258232261859332
0,488,0.07058131249471643,0.07267951547380908
0,489,0.07318918869413178,0.07751391621039007
0,490,0.07055730796579657,0.07886595293681169
0,491,0.07401301296449256,0.07351859418276827
0,492,0.07263367122103428,0.07311744857066337
0,493,0.07172204661129535,0.07568712434027848
0,494,0.0726567545327647,0.07250049279703673
0,495,0.0708740218703089,0.07533235984057865
0,496,0.0731918700467581,0.07314676534778651
0,497,0.07227920406851275,0.07278349382272802
0,498,0.07282546650746773,0.07602280569450649
0,499,0.06993204355239868,0.0730615700247494
0,500,0.07145277791838536,0.07530320774991954
0,501,0.07182415292180817,0.076448811159508
0,502,0.07374580666936677,0.07315176041906452
0,503,0.07243502872257397,0.07499305093575429
0,504,0.0737605622873224,0.07327825666762874
0,505,0.07393675704283276,0.07391410881516709
0,506,0.0729715504694259,0.07554425496356303
0,507,0.07313943140465638,0.07466765111960548
0,508,0.07058895383586829,0.07537649765892922
0,509,0.071150544602638,0.07427067094458537
0,510,0.07275693324105494,0.07957423898044426
0,511,0.07134277814592438,0.07301130968816961
0,512,0.07204299968207019,0.07504270315805005
0,513,0.07110199721894045,0.07355665921422644
0,514,0.07294058431496565,0.07621112314086127
0,515,0.07360560511206758,0.07286565315557098
0,516,0.0722806144976753,0.07328599952423585
0,517,0.0708440913037322,0.07860835998253199
0,518,0.07306628023413406,0.07445838863115255
0,519,0.06916355367364554,0.07222995363029118
0,520,0.07147186729072154,0.07419622931030001
0,521,0.0701726093117533,0.07338113473686418
0,522,0.0704077309661213,0.07469666637589727
0,523,0.07250805284785128,0.07549905968016794
0,524,0.07176180543570683,0.07442109383647642
0,525,0.07299160032436766,0.07298955005058405
0,526,0.07271285265170295,0.07747718404960623
0,527,0.07092282300194104,0.0739593138361501
0,528,0.07245667004722288,0.07282086928776098
0,529,0.07289912667253921,0.07555281453014673
0,530,0.07172761861791556,0.07483200357198695
0,531,0.07155140395137086,0.07361416093876684
0,532,0.07069175412086234,0.07241272952125592
0,533,0.071689549019967,0.07192175849298808
0,534,0.07168822136076017,0.07770077623729948
0,535,0.07293266173580597,0.07271873408170776
0,536,0.07229231387890618,0.07492899996688146
0,537,0.07234383802646878,0.07278727044388532
0,538,0.07301027443388412,0.07350600826225535
0,539,0.07121871797175243,0.0741533637054916
0,540,0.0726553182406672,0.07500889636777479
0,541,0.07023974281104131,0.0751627443549345
0,542,0.07288552011395323,0.07244679099670731
0,543,0.06920586012560746,0.07383633249285257
0,544,0.07007766814752557,0.07375338122601824
0,545,0.07137853339657016,0.07459699024182655
0,546,0.07086863077577503,0.07353536756092728
0,547,0.07212820781887262,0.07277510467109365
0,548,0.07367815462679699,0.07754834290077504
0,549,0.07315232206521363,0.07398985024758802
0,550,0.07187222971998412,0.07559599353647321
0,551,0.07196875764378186,0.07263860245941792
0,552,0.07071836588197741,0.07603179038929042
0,553,0.07111769799014618,0.07557851278793552
0,554,0.07096740183816559,0.07733907695690394
0,555,0.07019831163102183,0.07402186528242792
0,556,0.07241834126327229,0.07466145763366083
0,557,0.07122785859238143,0.07516908486116598
0,558,0.07055181478974464,0.07535074550192176
0,559,0.07180144950404935,0.07459373037851401
0,560,0.07098370966041224,0.07636873330062582
0,561,0.07019001558080487,0.0743615977516131
0,562,0.07260658202328901,0.07464670733672846
0,563,0.07212400641934626,0.07328946366451213
0,564,0.07120234840388956,0.07340977535197855
0,565,0.07111962289474476,0.07966005367343475
0,566,0.07172269853709758,0.07559655872205716
0,567,0.07265991670475609,0.07399338562625221
0,568,0.07292834179069119,0.07289209016093075
0,569,0.07072605663675001,0.07224986942449636
0,570,0.07093918152239131,0.07918655754140674
0,571,0.07190250275635171,0.07363670061998152
0,572,0.07260299212802415,0.07262369483972916
0,573,0.072470355522016,0.07412610012928507
0,574,0.07260021383221123,0.07192692829406516
0,575,0.07145893312562471,0.07439857996096359
0,576,0.07072088208006716,0.07410738235692356
0,577,0.07215577993413498,0.07520637479811386
0,578,0.07044279541092358,0.07294768172849196
0,579,0.07152019766555436,0.07426942423144604
0,580,0.07096691014266562,0.07456807332336952
0,581,0.07209325890088904,0.07407532998392284
0,582,0.07198307787378629,0.07381243915328414
0,583,0.07339717302171664,0.07317269032092931
0,584,0.07247189916242128,0.07099657105080358
0,585,0.07272258263894882,0.0732369301930268
0,586,0.07134612979388785,0.0743264310101924
0,587,0.07121410178042006,0.07167010001968709
0,588,0.07147743612870402,0.07848345935486825
0,589,0.07053571108771467,0.07462220299360203
0,590,0.07178582769187017,0.07422128342724313
0,591,0.07122714140976982,0.07229008350178016
0,592,0.07088442467923822,0.07172620000611368
0,593,0.07185284270979893,0.07193092154390597
0,594,0.06987764065464337,0.07649185398586522
0,595,0.0702913641587071,0.07894325572524816
0,596,0.07101468827532625,0.0741801744296255
0,597,0.07088184746346254,0.0736038835571489
0,598,0.07070564641349616,0.07463831911254333
0,599,0.07155351357898493,0.0755157917214977
0,600,0.07142146826646793,0.07336915225107858
0,601,0.06936138170375221,0.07338912259952314
0,602,0.06958454671776158,0.07378657634416062
0,603,0.07125549095457998,0.07461313370467997
0,604,0.07129971511747646,0.07500601211335829
0,605,0.07114888886096833,0.07430605757889208
0,606,0.06990607236993723,0.07216989977528541
0,607,0.07144799460282271,0.07201473163544529
0,608,0.06987417917484524,0.07141115473882466
0,609,0.06960401170212648,0.07214215968894626
0,610,0.0704317131861188,0.07296077581242855
0,611,0.06853032677338042,0.07238152188974903
0,612,0.07001723224918048,0.0730514464373957
0,613,0.0704360649246594,0.07269054585309755
0,614,0.06881870457838321,0.07239955017280361
0,615,0.06964105127871721,0.07196691371110532
0,616,0.06873867489483165,0.07499089879491393
0,617,0.06847628741257492,0.07195778546505943
0,618,0.0702296001729609,0.07224235018435758
0,619,0.06979993932034778,0.07450627722972651
0,620,0.06832336882750194,0.07270658599453404
0,621,0.06873347361882527,0.07278729858486865
0,622,0.07072901704359329,0.07416215649695712
0,623,0.07163583144716833,0.07342255989004683
0,624,0.06868397388821361,0.07321709518007385
0,625,0.06977079671689834,0.0731214565400057
0,626,0.06932967670004943,0.07270807083548055
0,627,0.069236995202714,0.0720947627599544
0,628,0.06917581801441894,0.07229407436704682
0,629,0.07085321638090857,0.074399869165439
0,630,0.07102373246660178,0.0738226191436911
0,631,0.06765132204725824,0.07299684469786862
0,632,0.06968112388390234,0.07211188044321365
0,633,0.06933482509406133,0.07242939930819149
0,634,0.06900343667159135,0.07134554618855446
0,635,0.06968772693954665,0.0747053431001189
